,filenames,class label,objsDet
1186,im_in_2065.png,['person'],0
1187,im_in_2066.png,"['person', 'bicycle']",1
1188,im_in_2067.png,['person'],0
1189,im_in_2068.png,[''],0
1190,im_in_2069.png,['person'],0
1191,im_in_207.png,['person'],0
1192,im_in_2070.png,"['person', 'bicycle', 'car']",2
1193,im_in_2071.png,['person'],0
1194,im_in_2072.png,['person'],0
1195,im_in_2073.png,['person'],0
1196,im_in_2074.png,['person'],0
1197,im_in_2075.png,['person'],0
1198,im_in_2076.png,"['person', 'bicycle']",1
1199,im_in_2077.png,['person'],0
1200,im_in_2078.png,[''],0
1201,im_in_2079.png,['person'],0
1202,im_in_208.png,['person'],0
1203,im_in_2080.png,['person'],0
1204,im_in_2081.png,['person'],0
1205,im_in_2082.png,['person'],0
1206,im_in_2083.png,[''],0
1207,im_in_2084.png,[''],0
1208,im_in_2085.png,['person'],0
1209,im_in_2086.png,"['person', 'bicycle']",1
1210,im_in_2087.png,['person'],0
1211,im_in_2088.png,"['person', 'bicycle']",1
1212,im_in_2089.png,['person'],0
1213,im_in_209.png,['person'],0
1214,im_in_2090.png,"['person', 'bicycle', 'car', 'motorbike', 'aeroplane', 'bus', 'train', 'truck', 'boat', 'traffic', 'light', 'fire', 'hydrant', 'stop', 'sign', 'parking', 'meter']",16
1215,im_in_2091.png,"['person', 'bicycle']",1
1216,im_in_2092.png,['person'],0
1217,im_in_2093.png,['person'],0
1218,im_in_2094.png,['person'],0
1219,im_in_2095.png,['person'],0
1220,im_in_2096.png,"['person', 'bicycle', 'car', 'motorbike', 'aeroplane', 'bus', 'train', 'truck', 'boat', 'traffic', 'light', 'fire', 'hydrant']",12
1221,im_in_2097.png,['person'],0
1222,im_in_2098.png,"['person', 'bicycle', 'car', 'motorbike']",3
1223,im_in_2099.png,['person'],0
1224,im_in_21.png,"['person', 'bicycle']",1
1225,im_in_210.png,['person'],0
1226,im_in_2100.png,[''],0
1227,im_in_2101.png,[''],0
1228,im_in_2102.png,"['person', 'bicycle', 'car', 'motorbike']",3
1229,im_in_2103.png,['person'],0
1230,im_in_2104.png,['person'],0
1231,im_in_2105.png,"['person', 'bicycle', 'car', 'motorbike', 'aeroplane', 'bus', 'train']",6
1232,im_in_2106.png,"['person', 'bicycle', 'car', 'motorbike', 'aeroplane', 'bus', 'train', 'truck', 'boat', 'traffic', 'light', 'fire', 'hydrant']",12
1233,im_in_2107.png,"['person', 'bicycle']",1
1234,im_in_2108.png,['person'],0
1235,im_in_2109.png,"['person', 'bicycle', 'car', 'motorbike', 'aeroplane']",4
1236,im_in_211.png,['person'],0
1237,im_in_2110.png,['person'],0
1238,im_in_2111.png,"['person', 'bicycle']",1
1239,im_in_2112.png,"['person', 'bicycle', 'car', 'motorbike', 'aeroplane']",4
1240,im_in_2113.png,"['person', 'bicycle', 'car', 'motorbike', 'aeroplane']",4
1241,im_in_2114.png,['person'],0
1242,im_in_2115.png,[''],0
1243,im_in_2116.png,['person'],0
1244,im_in_2117.png,['person'],0
1245,im_in_2118.png,"['person', 'bicycle']",1
1246,im_in_2119.png,['person'],0
1247,im_in_212.png,['person'],0
1248,im_in_2120.png,"['person', 'bicycle']",1
1249,im_in_2121.png,[''],0
1250,im_in_2122.png,['person'],0
1251,im_in_2123.png,['person'],0
1252,im_in_2124.png,['person'],0
1253,im_in_2125.png,"['person', 'bicycle', 'car', 'motorbike', 'aeroplane']",4
1254,im_in_2126.png,"['person', 'bicycle']",1
1255,im_in_2127.png,['person'],0
1256,im_in_2128.png,['person'],0
1257,im_in_2129.png,['person'],0
1258,im_in_213.png,['person'],0
1259,im_in_2130.png,"['person', 'bicycle', 'car', 'motorbike', 'aeroplane', 'bus', 'train']",6
1260,im_in_2131.png,[''],0
1261,im_in_2132.png,['person'],0
1262,im_in_2133.png,[''],0
1263,im_in_2134.png,"['person', 'bicycle', 'car', 'motorbike', 'aeroplane']",4
1264,im_in_2135.png,['person'],0
1265,im_in_2136.png,"['person', 'bicycle', 'car']",2
1266,im_in_2137.png,['person'],0
1267,im_in_2138.png,"['person', 'bicycle']",1
1268,im_in_2139.png,['person'],0
1269,im_in_214.png,"['person', 'bicycle', 'car', 'motorbike', 'aeroplane', 'bus', 'train', 'truck', 'boat', 'traffic', 'light', 'fire', 'hydrant', 'stop', 'sign', 'parking', 'meter', 'bench', 'bird', 'cat', 'dog', 'horse', 'sheep', 'cow', 'elephant', 'bear', 'zebra', 'giraffe']",27
1270,im_in_2140.png,"['person', 'bicycle', 'car']",2
1271,im_in_2141.png,"['person', 'bicycle', 'car']",2
1272,im_in_2142.png,[''],0
1273,im_in_2143.png,['person'],0
1274,im_in_2144.png,"['person', 'bicycle']",1
1275,im_in_2145.png,['person'],0
1276,im_in_2146.png,"['person', 'bicycle', 'car', 'motorbike', 'aeroplane', 'bus', 'train', 'truck', 'boat', 'traffic', 'light']",10
1277,im_in_2147.png,[''],0
1278,im_in_2148.png,[''],0
1279,im_in_2149.png,[''],0
1280,im_in_215.png,[''],0
1281,im_in_2150.png,['person'],0
1282,im_in_2151.png,"['person', 'bicycle']",1
1283,im_in_2152.png,"['person', 'bicycle', 'car']",2
1284,im_in_2153.png,['person'],0
1285,im_in_2154.png,['person'],0
1286,im_in_2155.png,['person'],0
1287,im_in_2156.png,['person'],0
1288,im_in_2157.png,['person'],0
1289,im_in_2158.png,"['person', 'bicycle', 'car', 'motorbike', 'aeroplane', 'bus', 'train', 'truck', 'boat']",8
1290,im_in_2159.png,[''],0
1291,im_in_216.png,['person'],0
1292,im_in_2160.png,"['person', 'bicycle']",1
1293,im_in_2161.png,[''],0
1294,im_in_2162.png,['person'],0
1295,im_in_2163.png,"['person', 'bicycle', 'car']",2
1296,im_in_2164.png,[''],0
1297,im_in_2165.png,"['person', 'bicycle', 'car', 'motorbike', 'aeroplane']",4
1298,im_in_2166.png,"['person', 'bicycle']",1
1299,im_in_2167.png,['person'],0
1300,im_in_2168.png,['person'],0
1301,im_in_2169.png,[''],0
1302,im_in_217.png,"['person', 'bicycle']",1
1303,im_in_2170.png,"['person', 'bicycle']",1
1304,im_in_2171.png,['person'],0
1305,im_in_2172.png,['person'],0
1306,im_in_2173.png,['person'],0
1307,im_in_2174.png,['person'],0
1308,im_in_2175.png,[''],0
1309,im_in_2176.png,['person'],0
1310,im_in_2177.png,['person'],0
1311,im_in_2178.png,['person'],0
1312,im_in_2179.png,['person'],0
1313,im_in_218.png,['person'],0
1314,im_in_2180.png,['person'],0
1315,im_in_2181.png,['person'],0
1316,im_in_2182.png,[''],0
1317,im_in_2183.png,"['person', 'bicycle']",1
1318,im_in_2184.png,['person'],0
1319,im_in_2185.png,['person'],0
1320,im_in_2186.png,"['person', 'bicycle', 'car', 'motorbike']",3
1321,im_in_2187.png,[''],0
1322,im_in_2188.png,['person'],0
1323,im_in_2189.png,"['person', 'bicycle']",1
1324,im_in_219.png,['person'],0
1325,im_in_2190.png,"['person', 'bicycle', 'car']",2
1326,im_in_2191.png,['person'],0
1327,im_in_2192.png,[''],0
1328,im_in_2193.png,"['person', 'bicycle']",1
1329,im_in_2194.png,['person'],0
1330,im_in_2195.png,['person'],0
1331,im_in_2196.png,[''],0
1332,im_in_2197.png,['person'],0
1333,im_in_2198.png,"['person', 'bicycle']",1
1334,im_in_2199.png,"['person', 'bicycle', 'car']",2
1335,im_in_22.png,"['person', 'bicycle']",1
1336,im_in_220.png,['person'],0
1337,im_in_2200.png,['person'],0
1338,im_in_2201.png,['person'],0
1339,im_in_2202.png,"['person', 'bicycle']",1
1340,im_in_2203.png,['person'],0
1341,im_in_2204.png,['person'],0
1342,im_in_2205.png,"['person', 'bicycle']",1
1343,im_in_2206.png,"['person', 'bicycle']",1
1344,im_in_2207.png,['person'],0
1345,im_in_2208.png,['person'],0
1346,im_in_2209.png,['person'],0
1347,im_in_221.png,['person'],0
1348,im_in_2210.png,[''],0
1349,im_in_2211.png,"['person', 'bicycle', 'car']",2
1350,im_in_2212.png,"['person', 'bicycle', 'car']",2
1351,im_in_2213.png,['person'],0
1352,im_in_2214.png,"['person', 'bicycle', 'car']",2
1353,im_in_2215.png,"['person', 'bicycle', 'car', 'motorbike', 'aeroplane', 'bus']",5
1354,im_in_2216.png,[''],0
1355,im_in_2217.png,"['person', 'bicycle', 'car', 'motorbike', 'aeroplane']",4
1356,im_in_2218.png,['person'],0
1357,im_in_2219.png,['person'],0
1358,im_in_222.png,"['person', 'bicycle', 'car']",2
1359,im_in_2220.png,[''],0
1360,im_in_2221.png,['person'],0
1361,im_in_2222.png,"['person', 'bicycle']",1
1362,im_in_2223.png,['person'],0
1363,im_in_2224.png,['person'],0
1364,im_in_2225.png,[''],0
1365,im_in_2226.png,['person'],0
1366,im_in_2227.png,[''],0
1367,im_in_2228.png,['person'],0
1368,im_in_2229.png,"['person', 'bicycle']",1
1369,im_in_223.png,['person'],0
1370,im_in_2230.png,['person'],0
1371,im_in_2231.png,[''],0
1372,im_in_2232.png,[''],0
1373,im_in_2233.png,[''],0
1374,im_in_2234.png,[''],0
1375,im_in_2235.png,"['person', 'bicycle']",1
1376,im_in_2236.png,['person'],0
1377,im_in_2237.png,['person'],0
1378,im_in_2238.png,['person'],0
1379,im_in_2239.png,['person'],0
1380,im_in_224.png,[''],0
1381,im_in_2240.png,['person'],0
1382,im_in_2241.png,[''],0
1383,im_in_2242.png,['person'],0
1384,im_in_2243.png,['person'],0
1385,im_in_2244.png,[''],0
1386,im_in_2245.png,['person'],0
1387,im_in_2246.png,['person'],0
1388,im_in_2247.png,"['person', 'bicycle']",1
1389,im_in_2248.png,['person'],0
1390,im_in_2249.png,['person'],0
1391,im_in_225.png,"['person', 'bicycle']",1
1392,im_in_2250.png,['person'],0
1393,im_in_2251.png,['person'],0
1394,im_in_2252.png,['person'],0
1395,im_in_2253.png,[''],0
1396,im_in_2254.png,[''],0
1397,im_in_2255.png,"['person', 'bicycle', 'car']",2
1398,im_in_2256.png,[''],0
1399,im_in_2257.png,['person'],0
1400,im_in_2258.png,"['person', 'bicycle', 'car', 'motorbike', 'aeroplane', 'bus', 'train', 'truck']",7
1401,im_in_2259.png,"['person', 'bicycle']",1
1402,im_in_226.png,[''],0
1403,im_in_2260.png,[''],0
1404,im_in_2261.png,[''],0
1405,im_in_2262.png,['person'],0
1406,im_in_2263.png,[''],0
1407,im_in_2264.png,[''],0
1408,im_in_2265.png,"['person', 'bicycle', 'car']",2
1409,im_in_2266.png,"['person', 'bicycle']",1
1410,im_in_2267.png,[''],0
1411,im_in_2268.png,"['person', 'bicycle']",1
1412,im_in_2269.png,"['person', 'bicycle', 'car', 'motorbike', 'aeroplane', 'bus', 'train', 'truck', 'boat', 'traffic', 'light', 'fire', 'hydrant', 'stop', 'sign', 'parking', 'meter', 'bench', 'bird', 'cat']",19
1413,im_in_227.png,['person'],0
1414,im_in_2270.png,[''],0
1415,im_in_2271.png,"['person', 'bicycle']",1
1416,im_in_2272.png,[''],0
1417,im_in_2273.png,['person'],0
1418,im_in_2274.png,"['person', 'bicycle', 'car', 'motorbike', 'aeroplane']",4
1419,im_in_2275.png,['person'],0
1420,im_in_2276.png,[''],0
1421,im_in_2277.png,"['person', 'bicycle']",1
1422,im_in_2278.png,['person'],0
1423,im_in_2279.png,['person'],0
1424,im_in_228.png,['person'],0
1425,im_in_2280.png,['person'],0
1426,im_in_2281.png,['person'],0
1427,im_in_2282.png,"['person', 'bicycle', 'car']",2
1428,im_in_2283.png,[''],0
1429,im_in_2284.png,['person'],0
1430,im_in_2285.png,"['person', 'bicycle', 'car']",2
1431,im_in_2286.png,[''],0
1432,im_in_2287.png,"['person', 'bicycle']",1
1433,im_in_2288.png,['person'],0
1434,im_in_2289.png,"['person', 'bicycle']",1
1435,im_in_229.png,[''],0
1436,im_in_2290.png,['person'],0
1437,im_in_2291.png,['person'],0
1438,im_in_2292.png,['person'],0
1439,im_in_2293.png,"['person', 'bicycle']",1
1440,im_in_2294.png,['person'],0
1441,im_in_2295.png,[''],0
1442,im_in_2296.png,[''],0
1443,im_in_2297.png,"['person', 'bicycle']",1
1444,im_in_2298.png,"['person', 'bicycle', 'car']",2
1445,im_in_2299.png,"['person', 'bicycle']",1
1446,im_in_23.png,['person'],0
1447,im_in_230.png,"['person', 'bicycle', 'car', 'motorbike']",3
1448,im_in_2300.png,[''],0
1449,im_in_2301.png,['person'],0
1450,im_in_2302.png,['person'],0
1451,im_in_2303.png,"['person', 'bicycle']",1
1452,im_in_2304.png,[''],0
1453,im_in_2305.png,[''],0
1454,im_in_2306.png,"['person', 'bicycle']",1
1455,im_in_2307.png,"['person', 'bicycle']",1
1456,im_in_2308.png,"['person', 'bicycle', 'car']",2
1457,im_in_2309.png,[''],0
1458,im_in_231.png,['person'],0
1459,im_in_2310.png,"['person', 'bicycle']",1
1460,im_in_2311.png,"['person', 'bicycle']",1
1461,im_in_2312.png,"['person', 'bicycle', 'car', 'motorbike', 'aeroplane']",4
1462,im_in_2313.png,"['person', 'bicycle']",1
1463,im_in_2314.png,[''],0
1464,im_in_2315.png,"['person', 'bicycle', 'car', 'motorbike']",3
1465,im_in_2316.png,"['person', 'bicycle', 'car', 'motorbike']",3
1466,im_in_2317.png,['person'],0
1467,im_in_2318.png,"['person', 'bicycle']",1
1468,im_in_2319.png,"['person', 'bicycle']",1
1469,im_in_232.png,[''],0
1470,im_in_2320.png,"['person', 'bicycle']",1
1471,im_in_2321.png,['person'],0
1472,im_in_2322.png,"['person', 'bicycle']",1
1473,im_in_2323.png,[''],0
1474,im_in_2324.png,"['person', 'bicycle', 'car', 'motorbike']",3
1475,im_in_2325.png,[''],0
1476,im_in_2326.png,['person'],0
1477,im_in_2327.png,['person'],0
1478,im_in_2328.png,['person'],0
1479,im_in_2329.png,['person'],0
1480,im_in_233.png,[''],0
1481,im_in_2330.png,['person'],0
1482,im_in_2331.png,['person'],0
1483,im_in_2332.png,"['person', 'bicycle']",1
1484,im_in_2333.png,[''],0
1485,im_in_2334.png,"['person', 'bicycle']",1
1486,im_in_2335.png,"['person', 'bicycle']",1
1487,im_in_2336.png,['person'],0
1488,im_in_2337.png,"['person', 'bicycle']",1
1489,im_in_2338.png,[''],0
1490,im_in_2339.png,['person'],0
1491,im_in_234.png,['person'],0
1492,im_in_2340.png,[''],0
1493,im_in_2341.png,"['person', 'bicycle', 'car', 'motorbike', 'aeroplane', 'bus', 'train', 'truck', 'boat']",8
1494,im_in_2342.png,['person'],0
1495,im_in_2343.png,"['person', 'bicycle']",1
1496,im_in_2344.png,"['person', 'bicycle', 'car']",2
1497,im_in_2345.png,['person'],0
1498,im_in_2346.png,"['person', 'bicycle', 'car', 'motorbike', 'aeroplane', 'bus', 'train', 'truck', 'boat', 'traffic', 'light']",10
1499,im_in_2347.png,[''],0
1500,im_in_2348.png,[''],0
1501,im_in_2349.png,"['person', 'bicycle', 'car', 'motorbike', 'aeroplane', 'bus']",5
1502,im_in_235.png,['person'],0
1503,im_in_2350.png,"['person', 'bicycle']",1
1504,im_in_2351.png,[''],0
1505,im_in_2352.png,[''],0
1506,im_in_2353.png,"['person', 'bicycle', 'car', 'motorbike', 'aeroplane', 'bus', 'train']",6
1507,im_in_2354.png,['person'],0
1508,im_in_2355.png,['person'],0
1509,im_in_2356.png,['person'],0
1510,im_in_2357.png,"['person', 'bicycle', 'car', 'motorbike', 'aeroplane', 'bus', 'train', 'truck', 'boat', 'traffic', 'light', 'fire', 'hydrant', 'stop', 'sign', 'parking', 'meter']",16
1511,im_in_2358.png,['person'],0
1512,im_in_2359.png,[''],0
1513,im_in_236.png,['person'],0
1514,im_in_2360.png,[''],0
1515,im_in_2361.png,['person'],0
1516,im_in_2362.png,[''],0
1517,im_in_2363.png,"['person', 'bicycle', 'car']",2
1518,im_in_2364.png,"['person', 'bicycle']",1
1519,im_in_2365.png,[''],0
1520,im_in_2366.png,['person'],0
1521,im_in_2367.png,"['person', 'bicycle']",1
1522,im_in_2368.png,[''],0
1523,im_in_2369.png,"['person', 'bicycle', 'car']",2
1524,im_in_237.png,['person'],0
1525,im_in_2370.png,"['person', 'bicycle', 'car', 'motorbike', 'aeroplane', 'bus', 'train', 'truck', 'boat', 'traffic', 'light', 'fire', 'hydrant', 'stop', 'sign', 'parking', 'meter', 'bench', 'bird', 'cat', 'dog']",20
1526,im_in_2371.png,['person'],0
1527,im_in_2372.png,"['person', 'bicycle', 'car', 'motorbike', 'aeroplane', 'bus', 'train', 'truck', 'boat', 'traffic', 'light', 'fire', 'hydrant', 'stop', 'sign']",14
1528,im_in_2373.png,['person'],0
1529,im_in_2374.png,['person'],0
1530,im_in_2375.png,"['person', 'bicycle', 'car', 'motorbike', 'aeroplane', 'bus', 'train']",6
1531,im_in_2376.png,['person'],0
1532,im_in_2377.png,[''],0
1533,im_in_2378.png,[''],0
1534,im_in_2379.png,"['person', 'bicycle']",1
1535,im_in_238.png,['person'],0
1536,im_in_2380.png,['person'],0
1537,im_in_2381.png,[''],0
1538,im_in_2382.png,['person'],0
1539,im_in_2383.png,"['person', 'bicycle', 'car']",2
1540,im_in_2384.png,['person'],0
1541,im_in_2385.png,['person'],0
1542,im_in_2386.png,[''],0
1543,im_in_2387.png,[''],0
1544,im_in_2388.png,['person'],0
1545,im_in_2389.png,[''],0
1546,im_in_239.png,['person'],0
1547,im_in_2390.png,"['person', 'bicycle']",1
1548,im_in_2391.png,[''],0
1549,im_in_2392.png,"['person', 'bicycle']",1
1550,im_in_2393.png,"['person', 'bicycle']",1
1551,im_in_2394.png,"['person', 'bicycle']",1
1552,im_in_2395.png,[''],0
1553,im_in_2396.png,"['person', 'bicycle']",1
1554,im_in_2397.png,[''],0
1555,im_in_2398.png,['person'],0
1556,im_in_2399.png,[''],0
1557,im_in_24.png,"['person', 'bicycle', 'car', 'motorbike']",3
1558,im_in_240.png,['person'],0
1559,im_in_2400.png,"['person', 'bicycle', 'car', 'motorbike', 'aeroplane', 'bus']",5
1560,im_in_2401.png,[''],0
1561,im_in_2402.png,"['person', 'bicycle', 'car']",2
1562,im_in_2403.png,[''],0
1563,im_in_2404.png,[''],0
1564,im_in_2405.png,['person'],0
1565,im_in_2406.png,['person'],0
1566,im_in_2407.png,[''],0
1567,im_in_2408.png,['person'],0
1568,im_in_2409.png,['person'],0
1569,im_in_241.png,['person'],0
1570,im_in_2410.png,['person'],0
1571,im_in_2411.png,"['person', 'bicycle', 'car', 'motorbike', 'aeroplane', 'bus', 'train', 'truck', 'boat', 'traffic', 'light', 'fire', 'hydrant', 'stop', 'sign', 'parking', 'meter', 'bench', 'bird', 'cat', 'dog']",20
1572,im_in_2412.png,['person'],0
1573,im_in_2413.png,"['person', 'bicycle']",1
1574,im_in_2414.png,['person'],0
1575,im_in_2415.png,['person'],0
1576,im_in_2416.png,[''],0
1577,im_in_2417.png,['person'],0
1578,im_in_2418.png,['person'],0
1579,im_in_2419.png,['person'],0
1580,im_in_242.png,"['person', 'bicycle']",1
1581,im_in_2420.png,[''],0
1582,im_in_2421.png,['person'],0
1583,im_in_2422.png,"['person', 'bicycle']",1
1584,im_in_2423.png,[''],0
1585,im_in_2424.png,[''],0
1586,im_in_2425.png,['person'],0
1587,im_in_2426.png,"['person', 'bicycle']",1
1588,im_in_2427.png,['person'],0
1589,im_in_2428.png,['person'],0
1590,im_in_2429.png,['person'],0
1591,im_in_243.png,"['person', 'bicycle']",1
1592,im_in_2430.png,[''],0
1593,im_in_2431.png,"['person', 'bicycle']",1
1594,im_in_2432.png,"['person', 'bicycle']",1
1595,im_in_2433.png,"['person', 'bicycle']",1
1596,im_in_2434.png,['person'],0
1597,im_in_2435.png,[''],0
1598,im_in_2436.png,['person'],0
1599,im_in_2437.png,[''],0
1600,im_in_2438.png,['person'],0
1601,im_in_2439.png,['person'],0
1602,im_in_244.png,[''],0
1603,im_in_2440.png,['person'],0
1604,im_in_2441.png,[''],0
1605,im_in_2442.png,['person'],0
1606,im_in_2443.png,[''],0
1607,im_in_2444.png,[''],0
1608,im_in_2445.png,['person'],0
1609,im_in_2446.png,[''],0
1610,im_in_2447.png,[''],0
1611,im_in_2448.png,['person'],0
1612,im_in_2449.png,[''],0
1613,im_in_245.png,"['person', 'bicycle']",1
1614,im_in_2450.png,[''],0
1615,im_in_2451.png,[''],0
1616,im_in_2452.png,[''],0
1617,im_in_2453.png,['person'],0
1618,im_in_2454.png,['person'],0
1619,im_in_2455.png,['person'],0
1620,im_in_2456.png,['person'],0
1621,im_in_2457.png,[''],0
1622,im_in_2458.png,[''],0
1623,im_in_2459.png,[''],0
1624,im_in_246.png,['person'],0
1625,im_in_2460.png,['person'],0
1626,im_in_2461.png,['person'],0
1627,im_in_2462.png,['person'],0
1628,im_in_2463.png,[''],0
1629,im_in_2464.png,[''],0
1630,im_in_2465.png,[''],0
1631,im_in_2466.png,[''],0
1632,im_in_2467.png,[''],0
1633,im_in_2468.png,[''],0
1634,im_in_2469.png,['person'],0
1635,im_in_247.png,[''],0
1636,im_in_2470.png,[''],0
1637,im_in_2471.png,"['person', 'bicycle']",1
1638,im_in_2472.png,[''],0
1639,im_in_2473.png,['person'],0
1640,im_in_2474.png,['person'],0
1641,im_in_2475.png,['person'],0
1642,im_in_2476.png,"['person', 'bicycle', 'car', 'motorbike', 'aeroplane', 'bus', 'train', 'truck', 'boat', 'traffic', 'light', 'fire', 'hydrant', 'stop', 'sign', 'parking', 'meter', 'bench', 'bird', 'cat', 'dog', 'horse', 'sheep', 'cow', 'elephant']",24
1643,im_in_2477.png,"['person', 'bicycle', 'car', 'motorbike']",3
1644,im_in_2478.png,[''],0
1645,im_in_2479.png,"['person', 'bicycle']",1
1646,im_in_248.png,"['person', 'bicycle', 'car', 'motorbike', 'aeroplane', 'bus', 'train']",6
1647,im_in_2480.png,[''],0
1648,im_in_2481.png,['person'],0
1649,im_in_2482.png,"['person', 'bicycle', 'car', 'motorbike', 'aeroplane', 'bus', 'train', 'truck', 'boat', 'traffic', 'light', 'fire', 'hydrant', 'stop', 'sign', 'parking', 'meter', 'bench', 'bird', 'cat', 'dog', 'horse', 'sheep', 'cow', 'elephant', 'bear', 'zebra', 'giraffe', 'backpack', 'umbrella', 'handbag', 'tie', 'suitcase', 'frisbee']",33
1650,im_in_2483.png,[''],0
1651,im_in_2484.png,['person'],0
1652,im_in_2485.png,['person'],0
1653,im_in_2486.png,[''],0
1654,im_in_2487.png,"['person', 'bicycle', 'car', 'motorbike', 'aeroplane', 'bus', 'train', 'truck', 'boat', 'traffic', 'light', 'fire', 'hydrant', 'stop', 'sign', 'parking', 'meter', 'bench', 'bird', 'cat', 'dog', 'horse', 'sheep', 'cow', 'elephant', 'bear', 'zebra', 'giraffe', 'backpack', 'umbrella', 'handbag']",30
1655,im_in_2488.png,[''],0
1656,im_in_2489.png,['person'],0
1657,im_in_249.png,"['person', 'bicycle', 'car']",2
1658,im_in_2490.png,['person'],0
1659,im_in_2491.png,['person'],0
1660,im_in_2492.png,['person'],0
1661,im_in_2493.png,['person'],0
1662,im_in_2494.png,"['person', 'bicycle']",1
1663,im_in_2495.png,['person'],0
1664,im_in_2496.png,[''],0
1665,im_in_2497.png,['person'],0
1666,im_in_2498.png,"['person', 'bicycle']",1
1667,im_in_2499.png,[''],0
1668,im_in_25.png,[''],0
1669,im_in_250.png,[''],0
1670,im_in_2500.png,['person'],0
1671,im_in_2501.png,"['person', 'bicycle']",1
1672,im_in_2502.png,[''],0
1673,im_in_2503.png,[''],0
1674,im_in_2504.png,['person'],0
1675,im_in_2505.png,['person'],0
1676,im_in_2506.png,['person'],0
1677,im_in_2507.png,['person'],0
1678,im_in_2508.png,['person'],0
1679,im_in_2509.png,"['person', 'bicycle']",1
1680,im_in_251.png,['person'],0
1681,im_in_2510.png,[''],0
1682,im_in_2511.png,"['person', 'bicycle']",1
1683,im_in_2512.png,['person'],0
1684,im_in_2513.png,"['person', 'bicycle']",1
1685,im_in_2514.png,[''],0
1686,im_in_2515.png,['person'],0
1687,im_in_2516.png,[''],0
1688,im_in_2517.png,[''],0
1689,im_in_2518.png,"['person', 'bicycle']",1
1690,im_in_2519.png,['person'],0
1691,im_in_252.png,[''],0
1692,im_in_2520.png,[''],0
1693,im_in_2521.png,['person'],0
1694,im_in_2522.png,[''],0
1695,im_in_2523.png,[''],0
1696,im_in_2524.png,['person'],0
1697,im_in_2525.png,[''],0
1698,im_in_2526.png,"['person', 'bicycle', 'car', 'motorbike']",3
1699,im_in_2527.png,['person'],0
1700,im_in_2528.png,['person'],0
1701,im_in_2529.png,"['person', 'bicycle']",1
1702,im_in_253.png,"['person', 'bicycle']",1
1703,im_in_2530.png,['person'],0
1704,im_in_2531.png,[''],0
1705,im_in_2532.png,['person'],0
1706,im_in_2533.png,['person'],0
1707,im_in_2534.png,[''],0
1708,im_in_2535.png,['person'],0
1709,im_in_2536.png,[''],0
1710,im_in_2537.png,['person'],0
1711,im_in_2538.png,"['person', 'bicycle', 'car', 'motorbike']",3
1712,im_in_2539.png,['person'],0
1713,im_in_254.png,['person'],0
1714,im_in_2540.png,"['person', 'bicycle', 'car', 'motorbike', 'aeroplane']",4
1715,im_in_2541.png,['person'],0
1716,im_in_2542.png,[''],0
1717,im_in_2543.png,['person'],0
1718,im_in_2544.png,"['person', 'bicycle', 'car', 'motorbike', 'aeroplane', 'bus', 'train', 'truck']",7
1719,im_in_2545.png,"['person', 'bicycle', 'car', 'motorbike', 'aeroplane', 'bus', 'train']",6
1720,im_in_2546.png,"['person', 'bicycle']",1
1721,im_in_2547.png,"['person', 'bicycle', 'car']",2
1722,im_in_2548.png,['person'],0
1723,im_in_2549.png,"['person', 'bicycle', 'car']",2
1724,im_in_255.png,"['person', 'bicycle']",1
1725,im_in_2550.png,['person'],0
1726,im_in_2551.png,"['person', 'bicycle', 'car', 'motorbike']",3
1727,im_in_2552.png,[''],0
1728,im_in_2553.png,['person'],0
1729,im_in_2554.png,"['person', 'bicycle', 'car', 'motorbike', 'aeroplane', 'bus', 'train', 'truck']",7
1730,im_in_2555.png,['person'],0
1731,im_in_2556.png,['person'],0
1732,im_in_2557.png,[''],0
1733,im_in_2558.png,['person'],0
1734,im_in_2559.png,"['person', 'bicycle']",1
1735,im_in_256.png,['person'],0
1736,im_in_2560.png,"['person', 'bicycle']",1
1737,im_in_2561.png,[''],0
1738,im_in_2562.png,[''],0
1739,im_in_2563.png,['person'],0
1740,im_in_2564.png,['person'],0
1741,im_in_2565.png,['person'],0
1742,im_in_2566.png,"['person', 'bicycle', 'car', 'motorbike', 'aeroplane', 'bus']",5
1743,im_in_2567.png,[''],0
1744,im_in_2568.png,['person'],0
1745,im_in_2569.png,[''],0
1746,im_in_257.png,"['person', 'bicycle']",1
1747,im_in_2570.png,[''],0
1748,im_in_2571.png,['person'],0
1749,im_in_2572.png,[''],0
1750,im_in_2573.png,"['person', 'bicycle', 'car', 'motorbike', 'aeroplane', 'bus', 'train']",6
1751,im_in_2574.png,['person'],0
1752,im_in_2575.png,[''],0
1753,im_in_2576.png,[''],0
1754,im_in_2577.png,[''],0
1755,im_in_2578.png,['person'],0
1756,im_in_2579.png,['person'],0
1757,im_in_258.png,"['person', 'bicycle']",1
1758,im_in_2580.png,[''],0
1759,im_in_2581.png,['person'],0
1760,im_in_2582.png,[''],0
1761,im_in_2583.png,[''],0
1762,im_in_2584.png,"['person', 'bicycle', 'car']",2
1763,im_in_2585.png,['person'],0
1764,im_in_2586.png,['person'],0
1765,im_in_2587.png,"['person', 'bicycle', 'car']",2
1766,im_in_2588.png,['person'],0
1767,im_in_2589.png,[''],0
1768,im_in_259.png,"['person', 'bicycle', 'car']",2
1769,im_in_2590.png,['person'],0
1770,im_in_2591.png,[''],0
1771,im_in_2592.png,['person'],0
1772,im_in_2593.png,['person'],0
